"","FÖR ATT FÅ LISTAN UPPDATERAD, ELLER FÖR HJÄLP MED ATT BEGÄRA UT DOKUMENT, KONTAKTA arkiv.mop@gmail.com","","","","","","26734","sidor totalt","","","","","","","","","","","","","","","","","","",""
"709","Frilansfotograf Ulf Karlssons foton, Mordplatsen och Sabbatsberg.","","2020-11-16","","","https://drive.google.com/file/d/1ezIz3FrACnPCo-e7zhKpdYjzV0flizSW/view?usp=sharing","28","","","","","","","","","","","","","","","","","","","",""
"710","Eventuella undersökningar som gjorts om boken Kontraktet","2020-11-17","2020-12-03","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"711","Förhör Lennart Unger 2018-03-29","","2020-11-18","H-21994-17, se 497, 134, 771","","https://drive.google.com/file/d/1uORxJKVGTwfTfUNJGzwkYoIS-tdN1THK/view?usp=sharing","19","","","","","","","","","","","","","","","","","","","",""
"711.1","Förhör Lennart Unger 2018-02-15","","2020-11-21","H-21994-07, se 134, 497, 771","","https://drive.google.com/file/d/15y-6utRbSvsWrZn5eGTjVOIB-U4mnGlE/view?usp=sharing","17","","","","","","","","","","","","","","","","","","","",""
"711.2","Förhör Lennart Unger 2018-02-15 - Ny maskning","","2021-07-18","H-21994-07, se 134, 497, 771","","https://drive.google.com/file/d/1RskpD5TUxrdllM_U9E-4GpzDCuCQDA09/view?usp=drivesdk","","","","","","","","","","","","","","","","","","","","",""
"712","Tips från Tomas Flyckts psykolog","","2020-11-18","AI-540-94, M-4504-18, se 90","","https://drive.google.com/file/d/1fQS0QzYNbMhIEz4DN-UMWSsVIWgxtj1s/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"713","Förhör Björn Rosendahl","","2020-11-18","D-11586","","https://drive.google.com/file/d/1PTZuPMYbM-Osg_QB8X60HwFI8KBzKj54/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"714","Förhör Lars Nilssons sambo ","","2020-11-18","D-7440-06-A","","https://drive.google.com/file/d/16QxotiMW6xpB4wJVswysHTLiPnYAl3V0/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"715","Alla förhör med Robert Gustafsson","","2021-03-18","L-261-01, se 56, 316.11, 915","","https://drive.google.com/file/d/1PKIqscuskkOW5sBnStn_LULl9UqYQqG6/view?usp=sharing","57","","","","","","","","","","","","","","","","","","","",""
"716","Förhör med okänd kvinna","","2020-11-22","DH-15868-B","","https://drive.google.com/file/d/1lSRcsdgYrNSPMTXm1BTVKETBU0jVyb3U/view?usp=sharing","12","","","","","","","","","","","","","","","","","","","",""
"717","Protokoll från samtliga åklagarmöten under 2016 och 2017","2020-11-25","","Se 361, 430, 539, 661, 662, 717, 810-818","","","","","","","","","","","","","","","","","","","","","","",""
"718","Samtliga förhör med vittnet Eva Marianne Unger","2020-11-25","","","","","","","","","","","","","","","","","","","","","","","","",""
"719","Samtliga förhör med Mohammed Latif Abdalrahim","2020-11-25","2021-05-22","Y-8024, se 98.1, 402, 406, 741","","https://drive.google.com/file/d/1Si9ZHBWZrVAcrY6XaVKmcYKnXGlOIp30/view?usp=sharing","26","","","","","","","","","","","","","","","","","","","",""
"729","Förhör och fotokonfrontation Tammeleht","","2020-11-25","L-4598","","https://drive.google.com/file/d/1SN6WEV8uWbTUlzEUUj_uRF96pg8N_vqg/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"730","Förhör Stark","","2020-11-25","L-844","","https://drive.google.com/file/d/195sHRueZUqjCjalWoTYmQrFqFjrkjaH1/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"731","Tips från anonyma angående Lars Inge Svartenbrandt","","2020-11-26","D-1633-04, -05, -10, -21, se 575, 699, 832","","https://drive.google.com/file/d/1cyj0Th9mA-VlviXYiBwh2z892FF1KfA-/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"732","Innehållsförteckning över hela Palmeutredningens arkiv","","2020-11-27","Se 172, 733","","https://drive.google.com/file/d/1Whjmt3oOluuvS_u9_ygaZuY5ManIFMZL/view?usp=sharing","78","","","","","","","","","","","","","","","","","","","",""
"733","Arkivförteckning över hela Palmeutredningens arkiv","","2020-11-27","Se 172, 732","","https://drive.google.com/file/d/1q8tu4ogM8DpUytJ_dH2qWHflsAnLo-UW/view?usp=sharing","73","","","","","","","","","","","","","","","","","","","",""
"734","Alla förhör med Sanna Törneman ","2020-11-28","2021-03-18","EAE-522","","https://drive.google.com/file/d/1Iw4vYizK7zEvAJ9LOL7DrNtkxXa_q8it/view?usp=sharing","35","","","","","","","","","","","","","","","","","","","",""
"735","Alla förhör, tips, korrespondens med/från eller handlingar överlämnade av Roland Aldeheim (Expressen)","2020-11-28","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"736","PM från Hans Holmer till Zeime och Riberdahl 17 juli 1986 om PKK/Operation Alpha","2020-11-28","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"737","Förhör med taxichaufför Hilmar N 8 juli 1987","","2020-11-30","P-5072-02","","https://drive.google.com/file/d/1W6UkpUSnN8wx9pzgBv5-yH3kfSwfo-N7/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"738","Pressklipp om mordet på Huseyin Yildirim","","2020-11-30","Y-11755","","https://drive.google.com/file/d/1hGPT4Icd3hgr_vwCbPg8ZHk4TTCqz0aD/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"739","Förhör troligen med Ali Cetiner om Mahmut Bilgili","","2020-11-30","YC-12907","","https://drive.google.com/file/d/16HGRPpEXQn2KPk0WjbSd-mARofRVI_WB/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"740","Kontakt med Mehmet Ali Yula rörande PKK-avhoppare","","2020-11-30","Y-10092","","https://drive.google.com/file/d/1mETFglVemIaH9QsK2k8cgY7hDhZdovLo/view?usp=sharing","8","","","","","","","","","","","","","","","","","","","",""
"741","Hela avsnitt Y8024 rörande Mohammed Latif A","2020-11-26","","Begäran annullerad, se 98.1, 402, 406, 719","","","","","","","","","","","","","","","","","","","","","","",""
"742","Det första förhöret med Huseyin Yildrim (efter 28/2 1986)","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"743","Det första förhöret med Ahmet Özhamamcilar (efter 28/2 1986) a.k.a ”Öset”","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"744","Det första förhöret med Halis Ikincisoy","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"745","Det första förhöret med Ismet Celepli","2020-11-26","","Begäran annullerad, se 400, 1191","","","","","","","","","","","","","","","","","","","","","","",""
"746","Det första förhöret med Naif Durak","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"747","Det första förhöret med Nezmi Aygun (a.k.a. Necati)","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"748","Y9466 Rörande Källa Roland","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"749","Ev handlingar, Tips eller dylikt som inlämnats av Hans Holmer till Palmeutredningen efter 1 januari 1995","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"750","Alla förhör/samtal med Abolhassan Banisadr","2020-11-26","","Begäran annullerad, se 1185","","","","","","","","","","","","","","","","","","","","","","",""
"751","Alla förhör med Walter Kegö","2020-11-26","","Begäran annullerad, se 267","","","","","","","","","","","","","","","","","","","","","","",""
"752","Alla förhör med Mehmet Mercan","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"753","Alla förhör med Ahmed Ulusoy","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"754","Alla förhör med Garip Kent","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"755","Alla förhör med Mehmet Tas","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"756","Alla förhör med Mehmet Yildiz aka ”Memo”","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"757","Alla förhör med Remazan Yildiz aka ”Remo”","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"758","Alla förhör med Mustafa Yildiz","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"759","Alla förhör med Abdullah Hosgören","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"760","Alla förhör med Surreya Özbay","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"761","Alla förhör med Hamdi Özbay","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"762","Alla förhör med källa ""F. B.""","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"763","Alla ev. utredningar av eller uppslag rörande Selahaddin Rastgeldi","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"764","Alla förhör med Jamal Alamdar (vän till Rastgeldi)","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"765","Alla förhör med Vivian Alexandersen (dotter till Rastgeldi)","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"766","Alla förhör med Fuad Sago","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"767","Alla förhör med Huseyin Serat","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"768","Alla förhör med Alexander Sadik Kuaklija","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"769","Alla förhör med ""Källa Peter""","2020-11-26","","Begäran annullerad","","","","","","","","","","","","","","","","","","","","","","",""
"770","Telefonförhör med Gubb Jan Stigson","2020-12-02","2021-01-14","IA-20445-01","","https://drive.google.com/file/d/1yqueBrSib7u95tDLeyzyKP1veJqeLgXV/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"770.1","Tips från Gubb Jan Stigson","2020-12-02","2021-01-14","IA-20445-02","","https://drive.google.com/file/d/1kcWz8tyTK3Q7lbFRxNaq4mtG8tZgd2MA/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"771","Kontroll av 500 kriminella i Stockholm (Listan med namn omfattas av sekretess)","","2020-12-03","D-5817","","https://drive.google.com/file/d/1yudmAt51m2yIREtm2rkIZGccJQujxQO2/view?usp=sharing","12","","","","","","","","","","","","","","","","","","","",""
"772","Tips från åklagare Engberg om Georg A","","2020-12-08","D-14462","","https://drive.google.com/file/d/1KBxKOUJp21dOu8YPUqweuCqKysUGGQyH/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"773","Förhör med Georg A","","2020-12-08","D-14462-1","","https://drive.google.com/file/d/1trn37DZASh0vzrxRzWCVtVBi7juoyIya/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"774","PM om Förhör med Georg A","","2020-12-08","D-14462-2","","https://drive.google.com/file/d/1BdZI-IG_DBLRGTAD_1usdoXRk7JyNoO2/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"775","Förhör med polisman Bo Asplund","","2020-12-08","D-14462-3-A","","https://drive.google.com/file/d/16XirU1qrVhzCSVttBJSO8CWHlZCEU9KZ/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"776","Om SÄPOs personskydd på Palme 21/2-86 i anslutning till folkriksdagen mot apartheid","","2020-12-08","HB-781-1, -2","","https://drive.google.com/file/d/1VfRli2yXdEjTjw5htanwdS3-EQRAjazr/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"777","Tips om mystiska personer i samband med folkriksdagen mot apartheid","","2020-12-08","HB-781-00, -A, -B","","https://drive.google.com/file/d/1hnV7xrEIxwcbXut3td_gFOmFH1nRAGLa/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"778","Alla ev förhör med Lars Hultén","2020-12-08","2021-08-11","HL-12544-12, M-19936-00","","https://drive.google.com/file/d/1klPrEyupwLJS1z6gyOx5gvUcCaB-PbsH/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"779","Alla ev förhör med Andres Küng","2020-12-08","2021-08-10","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"780","Alla ev förhör med Ditlieb Clüver Felderer","2020-12-08","2021-08-11","D-4496-01, se 899","","https://drive.google.com/file/d/1XKgFuax402mc2Nuql87jU9ZNpAI4xJmF/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"781","Alla ev förhör med Lars Holthagen, senare Solstråhle","2020-12-08","2021-08-10","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"782","Alla ev förhör med Valter Öhrn","2020-12-08","2021-08-24","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"783","Inlämnat meddelande om begränsat tålamod med anknytning till Åke J. Ek, uppslaget D-13191","2020-12-08","2021-12-11","D-13191, se 69, 277, 1382","","https://drive.google.com/file/d/1x1lvO9mrPwW1jjdHIN60b62Cwz7p-agD/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"783.1","Cirkulationskuvert med två visitkort, hela uppslaget","","2022-01-04","D-13191","","https://drive.google.com/file/d/11KACvgWXYvCdGTIK1UsZ-HGfaXxUWDIY/view?usp=sharing","9","","","","","","","","","","","","","","","","","","","",""
"783.2","Cirkulationskuvert med två visitkort, hela uppslaget, annan kopia","","2022-01-18","D-13191","","https://drive.google.com/file/d/1lMyIHOa1buQeYcj71PPhyk_BrSP2z8o1/view?usp=sharing","","","","","","","","","","","","","","","","","","","","",""
"784","Tips om Baseballigan och polisspåret mm","","2020-12-31","D-20840","","https://drive.google.com/file/d/1l2LlqUaIj5VGYmj4NzEAXGNtSzhq2lTI/view?usp=sharing","36","","","","","","","","","","","","","","","","","","","",""
"785","Alla förhör, spaningstips, anteckningar eller övriga handlingar, samt promemoria från Säpo, som handlar om Heine Hüman","","2021-01-25","HBM-17745, HBN-12684, HBN-12696, HBN-12699, HBN-12783, HBN-13000, HBN-13008, HBN-16363 ","","https://drive.google.com/file/d/1j4eBS9JUsDP6-L2bvr3RgM7UUuBAAh_i/view?usp=sharing","39","","","","","","","","","","","","","","","","","","","",""
"785.1","Tips om Heine Hüman","","2021-01-20","HBN-13008","","https://drive.google.com/file/d/1X0I4LRr3nQaLZq4YD65Xk4CMr5HVgvKp/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"786","Alla handlingar om jämförelser mellan Brommanumret, Heine Hümans verkstad i Björklinge och SK Irons klubblokal i Björklinge","","2021-01-25","se 785","","","0","","","","","","","","","","","","","","","","","","","",""
"787","Kontrollåtgärd besök Sverige","","2021-01-09","HBL-19250-02-D","","https://drive.google.com/file/d/11YuiGqp-jBZz8ZOfhHm6MGO-Ki-_n096/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"788","Förhör med okänd person i Göteborg 26 april 1989, anknytning vapenhandlare X-8200","","2021-01-09","Å-11555","","https://drive.google.com/file/d/17caxaTyEn3dfzw0ixH1y5E23TDGuURXl/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"789","Insänd VHS-kassett med TV-program Svart eller Vitt om UFOn","","2021-01-20","D-17703","","https://drive.google.com/file/d/1wrwQqzPpBrhOM1PVog3kwf0zM-NawF7v/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"790","Tips om utomjordingar","","2021-01-20","KD-11577-01","","https://drive.google.com/file/d/1vZq2gyfiCDy-s6qd9u1NGEIKNTvf7IDb/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"791","Dokument från Palmes tjänsterum: PM från utrikesministerns kansli 860124","","2021-01-20","TB-12864","","https://drive.google.com/file/d/1a21G8I7mr9kle4NNXdhKIWqOs3TA3aY0/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"792","Fax från Kjellberg till Svelin om Sydafrika med bilaga av Bulelani Ngcuka vid TRC 1999-08-17","","2021-01-20","HBF-19106-04","","https://drive.google.com/file/d/1nchc7CcWwM_bzRWQ-UwmnIR1HygJZFBB/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"793","VGs ansökan om tillstånd att bära vapen","","2021-01-20","","","https://drive.google.com/file/d/1ciKFA56CsT8BuHVpVWmXwBlMTClt6VsO/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"794","SÄK om firma med öststatsanknytning som söker lokaler","","2021-01-21","D-4991","","https://drive.google.com/file/d/1rf93W2sC7QyxnFntLpN2k2hpeFbpCZS5/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"795","Journalist uppger att en polis sköt Palme","","2021-01-21","EH-13679","","https://drive.google.com/file/d/1Pqc4lgJF13DBKLlv1ZQN5wjpf_k2tds3/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"796","Journalist uppger att det går att byta kula i patronhylsa. Bergh kan visa hur. ","","2021-01-21","I-14689, se 795, 797","","https://drive.google.com/file/d/158DUoOIji6Y5LGhI1Egq3RUOGnqZQjfj/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"797","Samtal med Bergh","","2021-01-21","EH-13679-B, se 795","","https://drive.google.com/file/d/1Hpu-Vz8b-6pQf4vpt1oncjOh76_w5L0H/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"798","Tips, mail mm från Tuve Tagheden? Om Bob G. Lind? Om Christer Lokind? Om att Karl XII mördades","","2021-01-21","D-21209","","https://drive.google.com/file/d/1PbVaEoWzOwXX0CcwJ0UW7az_PmeG5Y4w/view?usp=sharing","23","","","","","","","","","","","","","","","","","","","",""
"798.1","Saknade handlingar i uppslaget på rad 798: -00A, -E, -K, -L, -01, -01A, -03","","2021-01-21","Sekretess","","","","","","","","","","","","","","","","","","","","","","",""
"799","Beträffande Maurio Ricci","","2021-01-24","HBP-17864","","https://drive.google.com/file/d/11p4FsOxmYtx39D8GSaLbFixNuwlizws8/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"800","Förhör med Bengt T Bengtsson 22 feb 2018","2020-12-28","2021-01-25","D-22128-00-A","","https://drive.google.com/file/d/1vIpInf-i-eRwVM7yyyTGEyv_yhC9GnWB/view?usp=sharing","13","","","","","","","","","","","","","","","","","","","",""
"800.1","Narkotikapolis Bengt T Bengtsson hävdar att TK-protokollet som Margareta Eklund skrivit är felaktigt","","2021-05-14","D-22128-00","","https://drive.google.com/file/d/1atGM3vlfLUEwywWjEvZ_zYJRBZ8R-VRM/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"800.2","Narkotikapolis Bengt T Bengtsson hävdar att TK-protokollet som Margareta Eklund skrivit är felaktigt","","2021-05-14","D-22128-01","","https://drive.google.com/file/d/1nKp3jmAckA2Y5RWBiTg_S9tVmRu5ZX9y/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"800.3","Förhör med Bengt T Bengtsson (annan maskning)","","2021-09-02","D-22128-00-A","","https://drive.google.com/file/d/14e1Pr_jRQFrhD4oXu-UEzm-9lcEWzgHB/view?usp=sharing","","","","","","","","","","","","","","","","","","","","",""
"801","Smith & Wesson 357 som anmäldes stulen i Lunds polisdistrikt mars 1969","2021-02-06","2021-04-25","I-4656","","https://drive.google.com/file/d/1POIbgqzYc66Mxh4kF2vjcjh-iWBUfNz3/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"802","Handlingar om S&W 357 anmäld stulen i Arvika/Charlottenberg nov 1976 (Arvikavapnet), Vapnet återfunnet 2003","2021-02-06","2021-03-28","I-10641-08","","https://drive.google.com/file/d/1-vvBItLhxXgE-EssG-BMDwAACZjQmdr4/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"803","Smith & Wesson 357 som anmäldes stulen i Stockholm december 1977 (Sucksdorffsvapnet)","2021-02-06","2021-07-02","IB-10642-02, -04,  se 7, 803, 1194, 1195","","https://drive.google.com/file/d/1TH1tgST6gV0IrilaZWkMzO-mMNfbtOz1/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"804","Handlingar om Ruger förkommen i Handens polisdistrikt sep 1982 (Handenvapnet), Förhör med ägaren","2021-02-06","2021-03-28","I-10857-02","","https://drive.google.com/file/d/1tHsYaKzUeXTKmNFlPS7HX5NLPjRE7VsV/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"805","Smith & Wesson 357 som anmäldes stulen i Helsingborg 1983 (K-828-83), förhör med ammunitionsansvarig","2021-02-06","2021-05-03","I-10379-O","","https://drive.google.com/file/d/1N6ja_iSQz98dmLS4-KsGgp-7_2LdgYaE/view?usp=drivesdk","4","","","","","","","","","","","","","","","","","","","",""
"805.1","Förhör om Helsingborgsvapnet","","2021-05-14","I-10645","","https://drive.google.com/file/d/1AjpdmFyilE8xEkBMdHK1xigZdNogVnRF/view?usp=sharing","13","","","","","","","","","","","","","","","","","","","",""
"806","Smith & Wesson 357 anträffad vid en husrannsakan den 27 februari 1987 (Blumenthal-vapnet)","2021-02-06","2021-07-16","N-3292-45","","https://drive.google.com/file/d/1GlqrE-Kac1IgnDCV65m6xKmtL8ModaAr/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"806.1","Smith & Wesson 357 anträffad vid en husrannsakan den 27 februari 1987 (Blumenthal-vapnet) förhör","","2021-07-16","","","https://drive.google.com/file/d/1VpIsLOZ-ArWQOMWiurR-vCwVjzz3toXa/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"807","Revolver 357 upphittad i Mussjön 1983 (Virkeshandlarvapnet)","2021-02-06","2021-05-11","I-18482-17, -18","","https://drive.google.com/file/d/1aAL9ACToqYa9WzFz2WK_G5HUVN9eZ7PJ/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"808","Dokument om revolvrar kaliber 357 anmälda stulna eller förkomna i Danmark, Norge eller Finland 28 februari 1986","2021-02-06","2021-07-02","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"809","Dokument om revolvrar kaliber 357 insmugglade eller införda till Sverige och dokument om utredningsåtgärder avseende sådana","2021-02-06","2021-07-02","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"810","Protokoll från ledningsmöten 860301-860530","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"811","Protokoll från ledningsmöten 860601-860831","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"812","Protokoll från ledningsmöten 860901-861031","2021-02-08","2021-03-28","Se 361, 430, 539, 661, 662, 717, 810-818","","https://drive.google.com/file/d/1CUtfqXYWFcgsCeCPolRDFSW3lxxvCix3/view?usp=sharing","51","","","","","","","","","","","","","","","","","","","",""
"812.1","Protokoll från ledningsmöten 860901-861031","2021-02-08","2021-03-28","","","https://drive.google.com/file/d/1VBbwEe90R46Bp18PNWhbYj1vV_4h_h6q/view?usp=sharing","30","","","","","","","","","","","","","","","","","","","",""
"812.2","Protokoll från ledningsmöten 860901-861031","2021-02-08","2021-03-28","","","https://drive.google.com/file/d/1dfJAOQjQX04TXAEq4hlePdfNHSJ4Ng8g/view?usp=sharing","40","","","","","","","","","","","","","","","","","","","",""
"813","Protokoll från ledningsmöten 861101-870130","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"814","Protokoll från ledningsmöten 870202-870306","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"815","RAM-protokoll","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"816","Protokoll från möten med åklagaren 1988-1992","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"817","Protokoll från möten med åklagaren 1993-2006","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"818","Protokoll från möten med åklagaren 2006-2007","2021-02-08","","","","","","","","","","","","","","","","","","","","","","","","",""
"819","Information om 3 bankomater samt bilaga med uttag götabanken 23.10-23.30 ","","2021-02-14","EG-10019, se 664","","https://drive.google.com/file/d/1w5crYxTGdi4rkeXxxyqVo_Is1TQK89Ih/view?usp=sharing","8","","","","","","","","","","","","","","","","","","","",""
"819.1","Information om 3 bankomater samt bilaga med uttag götabanken 23.10-23.30 ","","2021-02-14","EG-10019, se 664","","https://drive.google.com/file/d/1NwsfaLAP4_puxlZNtrJSnyJfuaZaUgZx/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"820","Alla förhör med Kent Ajland, samt handlingar som anknyter till dessa förhör.","2021-02-17","","","","","","","","","","","","","","","","","","","","","","","","",""
"821","Stig Edqvists PM efter Sydafrikaresa 2000","2021-02-17","2021-03-11","","","https://drive.google.com/file/d/18dIHtG6r2dwCE5-QqWc3iSRFNsylUy4f/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"822","Uppslag KD-11315 om taxiresa till Rotebro","2021-02-19","2021-04-25","KD-11315","","https://drive.google.com/file/d/1X3Mb8fahcf0j_NX4Bf9AVDmhoFE1oHvL/view?usp=sharing","11","","","","","","","","","","","","","","","","","","","",""
"822.1","Begäran om utförda taxiresor under mordnatten, anknytning KD-11315","2021-02-19","2021-04-25","A-5596","","https://drive.google.com/file/d/1POCDny_9ZRlXQJgk054Lx8Bii5Mi6t47/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"823","Anckarsäters analys blogginlägg om Skandiamannen","","2021-02-20","E-63-52","","https://drive.google.com/file/d/1cxARuUFPQEGwbRooIICOKLMJmktbiUoP/view?usp=sharing","16","","","","","","","","","","","","","","","","","","","",""
"824","Begäran att få Engströms journal vid beroendecentrum","","2021-02-20","E-63-21","","https://drive.google.com/file/d/1yFoJmwBH4N262IPXVVPiQyVrpceP6vE-/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"825","Begäran att få Engströms deklarationer 1980-1988","","2021-02-20","E-63-32","","https://drive.google.com/file/d/1g5MiAWC5zV4Pek2ZLK6gnZ0LyyY0qmnc/view?usp=sharing","11","","","","","","","","","","","","","","","","","","","",""
"826","Angående dokument sänt till Palmekommissionen om Engström","","2021-02-20","E-63-04","","https://drive.google.com/file/d/1-xpZfvA1PpT3kVfjCEl4b86gb-NxC3cg/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"827","Förhör med fd anställd Skandia om Engström","","2021-02-20","E-63-33","","https://drive.google.com/file/d/1s05hk67M45WPhyUiywQwobLnX7k63X5i/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"828","Begäran om journalkopior S:t Göran psykiatri ","","2021-02-20","E-63-16","","https://drive.google.com/file/d/1RmxEysStQkEGmtdVkxFjg942UshgAz5Q/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"829","Uppgifter från kronofogden om Engström","","2021-02-20","E-63-34","","https://drive.google.com/file/d/1G-4oK8q-Ii6jRnDkmRCptLiymCRxMRsG/view?usp=sharing","10","","","","","","","","","","","","","","","","","","","",""
"830","Förhör med bekant till paret Engström 2018-10-11","","2021-02-20","E-63-18","","https://drive.google.com/file/d/1G9MxhrWC0P6feG2V7iR3XId3Km_QAWis/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"831","Angående paret Engströms tomt","","2021-02-20","E-63-07-C","","https://drive.google.com/file/d/1v7BBN8pYRpiv8lux9HmJED2F6MPm0fJh/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"832","Hela uppslaget I-18487 om Svartenbrandt","2021-02-15","","","","","","","","","","","","","","","","","","","","","","","","",""
"832.1","Anonymt brev som ifrågasätter Svartenbrants alibi","2021-02-15","2021-05-04","I-18487-35","","https://drive.google.com/file/d/1DwvSMq1307_991no6NWGbhOJkZmIRm9S/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
